ts_ns,gbps
1783088482406298921,7.750
1783088482411296285,7.762
1783088482416294649,7.753
1783088482421297215,7.761
1783088482426294326,7.755
1783088482431294564,7.757
1783088482436294929,7.750
1783088482441296052,7.763
1783088482446300204,7.744
1783088482451296310,7.764
1783088482456298620,7.754
1783088482461298118,7.758
1783088482466297611,7.758
1783088482471296605,7.752
1783088482476296911,7.757
1783088482481296481,7.758
1783088482486298323,7.755
1783088482491297301,7.752
1783088482496297207,7.758
1783088482501296432,7.759
1783088482506300785,7.751
1783088482511301681,7.756
1783088482516307274,7.763
1783088482521297753,7.752
1783088482526297676,7.758
1783088482531297108,7.757
1783088482536298745,7.757
1783088482541296996,7.753
1783088482546301113,7.758
1783088482551298033,7.755
1783088482556300838,7.753
1783088482561301731,7.756
1783088482566299113,7.762
1783088482571300757,7.755
1783088482576299797,7.752
1783088482581299215,7.758
1783088482586302220,7.753
1783088482591300810,7.760
1783088482596299205,7.753
1783088482601299270,7.757
1783088482606304340,7.757
1783088482611300170,7.757
1783088482616302208,7.754
1783088482621299321,7.755
1783088482626304092,7.757
1783088482631300181,7.757
1783088482636303343,7.753
1783088482641301457,7.760
1783088482646310285,7.751
1783088482651301797,7.757
1783088482656304619,7.760
1783088482661303159,7.753
1783088482666303579,7.757
1783088482671301624,7.754
1783088482676301095,7.758
1783088482681304592,7.752
1783088482686303748,7.759
1783088482691305324,7.755
1783088482696300464,7.758
1783088482701302242,7.755
1783088482706311900,7.756
1783088482711303372,7.757
1783088482716302545,7.759
1783088482721302401,7.758
1783088482726304453,7.754
1783088482731301439,7.755
1783088482736302061,7.757
1783088482741303514,7.755
1783088482746301901,7.753
1783088482751302963,7.756
1783088482756308937,7.748
1783088482761308526,7.765
1783088482766304576,7.757
1783088482771305100,7.753
1783088482776303040,7.757
1783088482781303878,7.756
1783088482786303853,7.758
1783088482791307362,7.759
1783088482796303031,7.757
1783088482801302873,7.751
1783088482806307671,7.757
1783088482811305615,7.754
1783088482816305679,7.757
1783088482821303437,7.754
1783088482826305127,7.755
1783088482831303376,7.760
1783088482836304127,7.756
1783088482841292938,7.761
1783088482846292473,7.758
1783088482851291751,7.753
1783088482856297099,7.754
1783088482861298330,7.756
1783088482866297397,7.754
1783088482871303833,7.753
1783088482876302306,7.760
1783088482881301981,7.758
1783088482886310803,7.751
1783088482891307547,7.756
1783088482896307459,7.758
1783088482901312130,7.743
1783088482906309804,7.768
1783088482911307462,7.754
1783088482916307717,7.757
1783088482921308327,7.757
1783088482926306921,7.753
1783088482931306094,7.759
1783088482936306082,7.758
1783088482941306853,7.756
1783088482946309988,7.753
1783088482951306422,7.756
1783088482956309759,7.759
1783088482961308681,7.752
1783088482966311649,7.760
1783088482971308349,7.756
1783088482976306995,7.753
1783088482981307396,7.757
1783088482986310230,7.753
1783088482991307837,7.761
1783088482996307651,7.758
1783088483001307434,7.751
1783088483006311353,7.758
1783088483011312590,7.756
1783088483016309454,7.756
1783088483021310832,7.755
1783088483026312712,7.755
1783088483031312936,7.757
1783088483036312642,7.758
1783088483041311578,7.757
1783088483046313889,7.749
1783088483051312135,7.760
1783088483056310969,7.759
1783088483061310823,7.751
1783088483066313287,7.761
1783088483071310307,7.755
1783088483076309948,7.751
1783088483081309435,7.758
1783088483086312086,7.760
1783088483091311151,7.752
1783088483096310122,7.759
1783088483101309882,7.756
1783088483106316383,7.756
1783088483111313177,7.756
1783088483116313000,7.751
1783088483121309922,7.762
1783088483126314159,7.751
1783088483131310919,7.756
1783088483136313470,7.761
1783088483141312248,7.753
1783088483146315027,7.760
1783088483151312011,7.755
1783088483156314898,7.753
1783088483161316206,7.756
1783088483166317579,7.755
1783088483171313164,7.757
1783088483176311930,7.759
1783088483181313084,7.749
1783088483186315002,7.762
1783088483191313352,7.753
1783088483196312437,7.759
1783088483201312951,7.757
1783088483206316621,7.752
1783088483211314000,7.762
1783088483216314083,7.751
1783088483221313663,7.758
1783088483226315513,7.755
1783088483231314226,7.760
1783088483236313808,7.751
1783088483241313998,7.757
1783088483246316008,7.754
1783088483251317702,7.757
1783088483256316761,7.757
1783088483261318018,7.756
1783088483266318484,7.757
1783088483271316120,7.754
1783088483276315747,7.758
1783088483281313849,7.754
1783088483286317647,7.759
1783088483291320621,7.753
1783088483296321159,7.757
1783088483301324587,7.759
1783088483306320872,7.756
1783088483311321741,7.749
1783088483316323607,7.762
1783088483321318540,7.758
1783088483326322330,7.752
1783088483331319748,7.762
1783088483336320298,7.750
1783088483341322263,7.755
1783088483346321241,7.759
1783088483351646598,7.758
1783088483356325064,7.750
1783088483361322729,7.761
1783088483366321413,7.753
1783088483371317975,7.756
1783088483376318389,7.757
1783088483381317043,7.760
1783088483386318789,7.755
1783088483391318748,7.758
1783088483396318849,7.750
1783088483401318298,7.758
1783088483406322584,7.758
1783088483411320255,7.754
1783088483416320496,7.757
1783088483421318926,7.753
1783088483426318527,7.758
1783088483431319706,7.756
1783088483436319432,7.758
1783088483441318793,7.752
1783088483446321519,7.760
1783088483451320482,7.752
1783088483456321461,7.756
1783088483461324148,7.760
1783088483466320155,7.757
1783088483471319535,7.752
1783088483476319382,7.758
1783088483481319257,7.758
1783088483486320522,7.756
1783088483491321461,7.756
1783088483496320159,7.753
1783088483501319908,7.758
1783088483506326102,7.755
1783088483511323707,7.754
1783088483516321925,7.760
1783088483521320703,7.753
1783088483526321837,7.756
1783088483531320383,7.760
1783088483536320307,7.758
1783088483541321615,7.756
1783088483546321971,7.757
1783088483551324419,7.754
1783088483556323208,7.753
1783088483561322782,7.758
1783088483566323276,7.757
1783088483571321972,7.760
1783088483576322450,7.750
1783088483581319778,7.762
1783088483586324432,7.754
1783088483591333302,7.754
1783088483596320796,7.756
1783088483601321449,7.757
1783088483606323712,7.761
1783088483611326049,7.754
1783088483616323766,7.754
1783088483621322581,7.759
1783088483626321895,7.752
1783088483631326293,7.758
1783088483636325027,7.753
1783088483641323103,7.761
1783088483646328275,7.750
1783088483651327839,7.758
1783088483656328314,7.757
1783088483661325904,7.754
1783088483666325360,7.758
1783088483671329039,7.759
1783088483676323908,7.752
1783088483681324088,7.757
1783088483686323749,7.758
1783088483691328156,7.758
1783088483696324854,7.749
1783088483701324759,7.758
1783088483706361092,7.709
1783088483711354478,7.796
1783088483716334884,7.760
1783088483721325867,7.765
1783088483726325814,7.751
1783088483731327732,7.762
1783088483736325022,7.755
1783088483741324955,7.758
1783088483746323338,7.753
1783088483751327369,7.758
1783088483756328403,7.756
1783088483761329486,7.756
1783088483766327629,7.754
1783088483771330809,7.753
1783088483776326791,7.757
1783088483781327093,7.757
1783088483786325143,7.761
1783088483791326809,7.755
1783088483796326510,7.758
1783088483801326920,7.750
1783088483806331258,7.758
1783088483811331464,7.757
1783088483816328442,7.755
1783088483821327646,7.759
1783088483826327098,7.751
1783088483831329511,7.761
1783088483836326794,7.755
1783088483841328378,7.755
1783088483846327125,7.753
1783088483851329848,7.760
1783088483856330089,7.757
1783088483861328489,7.753
1783088483866330941,7.761
1783088483871338443,7.753
1783088483876332292,7.753
1783088483881328868,7.763
1783088483886331772,7.753
1783088483891333516,7.755
1783088483896330768,7.755
1783088483901328672,7.761
1783088483906333548,7.750
1783088483911334610,7.756
1783088483916329320,7.759
1783088483921328186,7.759
1783088483926329282,7.749
1783088483931332639,7.759
1783088483936330279,7.754
1783088483941330005,7.758
1783088483946330811,7.756
1783088483951333540,7.753
1783088483956332942,7.758
1783088483961333672,7.756
1783088483966332583,7.752
1783088483971335428,7.760
1783088483976329734,7.753
1783088483981331164,7.755
1783088483986330965,7.758
1783088483991330940,7.758
1783088483996331110,7.757
1783088484001331004,7.758
1783088484006334735,7.752
1783088484011335311,7.757
1783088484016333743,7.760
1783088484021332343,7.753
1783088484026333841,7.755
1783088484031332127,7.753
1783088484036336424,7.758
1783088484041332495,7.757
1783088484046332165,7.758
1783088484051332374,7.757
1783088484056335044,7.753
1783088484061335464,7.757
1783088484066335652,7.757
1783088484071337154,7.755
1783088484076333867,7.756
1783088484081333045,7.752
1783088484086333054,7.758
1783088484091335869,7.760
1783088484096333164,7.755
1783088484101333549,7.757
1783088484106336247,7.753
1783088484111339043,7.755
1783088484116333321,7.758
1783088484121333824,7.757
1783088484126333891,7.757
1783088484131334604,7.756
1783088484136336702,7.754
1783088484141335464,7.753
1783088484146336022,7.757
1783088484151334920,7.759
1783088484156337657,7.753
1783088484161337627,7.758
1783088484166335929,7.753
1783088484171335103,7.759
1783088484176336030,7.756
1783088484181334143,7.754
1783088484186336017,7.762
1783088484191336002,7.751
1783088484196335036,7.759
1783088484201334454,7.758
1783088484206339305,7.750
1783088484211335882,7.756
1783088484216339538,7.759
1783088484221338150,7.760
1783088484226338548,7.757
1783088484231337252,7.753
1783088484236338237,7.756
1783088484241339941,7.755
1783088484246338311,7.760
1783088484251339249,7.749
1783088484256342256,7.760
1783088484261342745,7.757
1783088484266339611,7.756
1783088484271347581,7.752
1783088484276342038,7.759
1783088484281340368,7.753
1783088484286341978,7.759
1783088484291341504,7.755
1783088484296342314,7.756
1783088484301340988,7.753
1783088484306340926,7.758
1783088484311344544,7.759
1783088484318320758,7.754
1783088484321341747,7.761
1783088484326349157,7.753
1783088484331342368,7.754
1783088484336344513,7.761
1783088484341343078,7.753
1783088484346343625,7.757
1783088484351342090,7.760
1783088484356514574,7.753
1783088484361344931,7.758
1783088484366343044,7.754
1783088484371340327,7.755
1783088484376341372,7.756
1783088484381338368,7.755
1783088484386344464,7.755
1783088484391340906,7.761
1783088484396343591,7.755
1783088484401339793,7.757
1783088484406345137,7.749
1783088484411346121,7.763
1783088484416342806,7.756
1783088484421342451,7.751
1783088484426342209,7.758
1783088484431340896,7.760
1783088484436340794,7.758
1783088484441341537,7.755
1783088484446344260,7.755
1783088484451340592,7.756
1783088484456346371,7.756
1783088484461346294,7.758
1783088484466342272,7.750
1783088484471343218,7.756
1783088484476346548,7.759
1783088484481345920,7.759
1783088484486344018,7.754
1783088484491344261,7.757
1783088484496346052,7.755
1783088484501344292,7.759
1783088484506346184,7.749
1783088484511345511,7.759
1783088484516348913,7.759
1783088484521344803,7.757
1783088484526344056,7.752
1783088484531348442,7.751
1783088484536346502,7.761
1783088484541344094,7.761
1783088484546343751,7.751
1783088484551343224,7.758
1783088484556348572,7.756
1783088484561345589,7.755
1783088484566345490,7.758
1783088484571344402,7.752
1783088484576347563,7.760
1783088484581344721,7.755
1783088484586344239,7.758
1783088484591348424,7.751
1783088484596348124,7.758
1783088484601345693,7.754
1783088484606347818,7.754
1783088484611346350,7.760
1783088484616346078,7.758
1783088484621346299,7.750
1783088484626350402,7.758
1783088484631345231,7.759
1783088484636348385,7.753
1783088484641346216,7.761
1783088484646352737,7.747
1783088484651347363,7.759
1783088484656353034,7.756
1783088484661347489,7.759
1783088484666349129,7.755
1783088484671347174,7.755
1783088484676352196,7.748
1783088484681346046,7.767
1783088484686347144,7.756
1783088484691346426,7.752
1783088484696349454,7.760
1783088484701346641,7.755
1783088484706352370,7.756
1783088484711348342,7.757
1783088484716351319,7.753
1783088484721348144,7.762
1783088484726347756,7.751
1783088484731350761,7.753
1783088484736351797,7.763
1783088484741353035,7.749
1783088484746351938,7.759
1783088484751347217,7.758
1783088484756349669,7.754
1783088484761351476,7.755
1783088484766354019,7.761
1783088484771349876,7.757
1783088484776348354,7.753
1783088484781348086,7.758
1783088484786348618,7.757
1783088484791350279,7.755
1783088484796351879,7.755
1783088484801348450,7.756
1783088484806351849,7.759
1783088484811350439,7.753
1783088484816349921,7.758
1783088484821350423,7.757
1783088484826350719,7.757
1783088484831349479,7.753
1783088484836348720,7.759
1783088484841349826,7.756
1783088484846350965,7.756
1783088484851349828,7.752
1783088484856352908,7.760
1783088484861352424,7.751
1783088484866352284,7.758
1783088484871351249,7.759
1783088484876351532,7.757
1783088484881351255,7.751
1783088484886355093,7.759
1783088484891355351,7.757
1783088484896351767,7.756
1783088484901352100,7.750
1783088484906356018,7.758
1783088484911353316,7.755
1783088484916353519,7.757
1783088484921352488,7.759
1783088484926354810,7.754
1783088484931351527,7.756
1783088484936350980,7.758
1783088484941352963,7.754
1783088484946352357,7.759
1783088484951352295,7.758
1783088484956357313,7.750
1783088484961355981,7.760
1783088484966354673,7.753
1783088484971354211,7.758
1783088484976354024,7.758
1783088484981355783,7.755
1783088484986353677,7.754
1783088484991354862,7.756
1783088484996353672,7.759
1783088485001356038,7.754
1783088485006357536,7.755
1783088485011357690,7.757
1783088485016355608,7.754
1783088485021355050,7.758
1783088485026354363,7.759
1783088485031353490,7.752
1783088485036438710,7.757
1783088485041356981,7.760
1783088485046355895,7.752
1783088485051356441,7.757
1783088485056359039,7.754
1783088485061360561,7.755
1783088485066357731,7.758
1783088485071356435,7.756
1783088485076360062,7.754
1783088485081358249,7.759
1783088485086355708,7.755
1783088485091357072,7.755
1783088485096356077,7.759
1783088485101359241,7.753
1783088485106360714,7.755
1783088485111358083,7.762
1783088485116358009,7.751
1783088485121360007,7.761
1783088485126357085,7.755
1783088485131356031,7.759
1783088485136358901,7.753
1783088485141363563,7.750
1783088485146357783,7.760
1783088485151357414,7.758
1783088485156360928,7.752
1783088485161362196,7.756
1783088485166359976,7.761
1783088485171360185,7.750
1783088485176357316,7.762
1783088485181360846,7.752
1783088485186358164,7.762
1783088485191358102,7.751
1783088485196359621,7.755
1783088485201358261,7.760
1783088485206362371,7.751
1783088485211361515,7.759
1783088485216360033,7.753
1783088485221357551,7.761
1783088485226358856,7.756
1783088485231357922,7.752
